date,comment,bookname,rate,bookID,like
1395/11/01,"کتابهای شهید مطهری عمیق و خوبند ولی خیلی مطالبش الان دیگه به روز نیست مثلا نقدهای ایشان بر مارکسیسم و .... . الان هم اگه ایشون زنده بودند قطعا بحث های دیگری میکردند.
به نظرم هر  زمانی باید همچین عالمانی باشند.
آقای پناهیان به نظرم تو این دوره مفاهیم عمیق و به روزی رو ارائه میکنند توصیه میکنم سخنرانی هاشون رو از بیان معنوی گوش کنید.
زندگی بهتر ، تنها مسیر، باران خوبی ها و رهایی از غضب  از سخنرانی های خیلی خوب ایشونند.",جاذبه و دافعه علی (علیه السلام),0,72,0
1395/10/30,"عالی بود ممنون از طاقچه 
انصافا چقدر دین اسلام زیباست
فقط من حدود یک ماه پیش این کتابو گرفتم رایگان بود 
یعنی الان باید پول واریز کنم؟؟",جاذبه و دافعه علی (علیه السلام),5,72,1
1395/08/22,مناسب با زمان حال و وضعیت کنونی برای شناسایی داعشیان دارد,جاذبه و دافعه علی (علیه السلام),5,72,0
1395/07/29,من شناخت اندکی از حضرت علی ع داشتم اما با خواندن این کتاب کمی شناختم بیشتر شد.,جاذبه و دافعه علی (علیه السلام),5,72,0
1395/07/23,سلام .طاقچه ازت ناراحتم .چرا کتاب ب این ارزشمندی رو pdf میگذاری؟؟خوب پدر بیامرز مثل بقیه کتاب ها  epub   بذاری ،،افراد بیشتری می خونن.از جمله خودم.,جاذبه و دافعه علی (علیه السلام),5,72,2
1395/07/07,با تشکر . اگر قابلیت تغییر فونت و سایز و تغییر پس زمینه را اضافه کنید خیلی بهتره  من نمیتونم با این سایز و فرم کتابو بخونم . خیلی ها مثل من مشکل بینایی دارن,جاذبه و دافعه علی (علیه السلام),2,72,0
1395/07/05,روشنگر ومفید ، بخوانیم واگر بتوانیم در زندگی به کار بگیریم .التماس دعا,جاذبه و دافعه علی (علیه السلام),5,72,0
1395/06/22,من چندتا از آثار استاد مطهری و خوندم ، با مطالعه کتاب احیا تفکر اسلامی عاشقش شدم ، خدا رحمتش کنه ، این کتابش هم مانند بقیه اثارش فوق العاده بود,جاذبه و دافعه علی (علیه السلام),5,72,0
1394/10/03,عالی.جناب آقای مطهری عجب متفکری بودند.,جاذبه و دافعه علی (علیه السلام),4,72,0
1394/09/21,نیازی به تعریف نیست جز بهترینهاست,جاذبه و دافعه علی (علیه السلام),5,72,0
1394/06/02,بسیار عالی,جاذبه و دافعه علی (علیه السلام),5,72,0
1394/05/28,عالی بود توصیه میکنم بخونید,جاذبه و دافعه علی (علیه السلام),5,72,0
1394/05/21,خیلی موشکافانه و زیبا بود.حتما مطالعه کنید,جاذبه و دافعه علی (علیه السلام),5,72,1
1394/04/23,"تمامی کتابهای شهید مطهری مفیده،
توصیه من به عنوان برادر کوچک و بخصوص جوانان اینه که از دستشون ندهند از اینکه رایگان  در این برنامه قرار داده شده است متشکرم.",جاذبه و دافعه علی (علیه السلام),5,72,0
1394/04/23,"با عرض سلام و خسته نباشید
تمامی کتابهای شهید مطهری مفیده،توصیه من بعنوان برادر کور اینه و بخصوص جوانان که  از دست ندهند.",جاذبه و دافعه علی (علیه السلام),0,72,0
1394/04/16,"نرم افراز فوق العاده ای ساختید  .واقعا تبریک میگم.
در مورد این کتاب هم باید بگم که قسمت دافعه حضرت علی(ع)  بی نظیر بود",جاذبه و دافعه علی (علیه السلام),5,72,0
1393/12/14,سلام . راه بسیار خوبی رو شروع کردید . خدا کمکتون کنه .,جاذبه و دافعه علی (علیه السلام),5,72,0
1393/09/03,سلام کتاب خوبیه ممنون طاقچه,جاذبه و دافعه علی (علیه السلام),5,72,0
1398/06/08,"مدتها پیش خوندم ، یکی از تاثیرگذارترین کتابای شهید مطهریه از اونایی که عمیقا به فکر فرو میرید و از خودتون سوالایی میپرسید و جوابهایی می شنوید که اصلا فکرشو نمی کردید .
کلا نظام فکری رو به هم میریزه البته تا اونجایی که یادمه یه موضوعاتی در انتهای کتاب خوب باز نشده بود و انگار به کتاب عدل ایشون برای بسط بیشتر رجوع داده شده بود که آدم تنبلی مث من هنوز نرفته سراغش😌",جهان بینی توحیدی,5,73,5
1397/09/21,بسیار کتاب خوبیه. توصیه اش میکنم. کاملا منطقی و با زبان عامه فهم درباره جهان پیرامون ما و خداوند بحث های فلسفی کرده و نظرات مادی گراها ،مذهبی ها و ایده آل گراها رو توضیح داده و با استدلال صحبت کرده. البته کتاب بدون عیبی هم نیست. و بنظرم چون مال ۴۰ سال پیشه. جای نقد هم داره. ولی کتاب بسیار منطقی و عقلانی هستش بنظرم.,جهان بینی توحیدی,4,73,1
1397/08/02,به به مرسی طاقچه💚💚💚,جهان بینی توحیدی,5,73,6
1394/05/01,تمام کتابهای استاد زیباست،خدا توفیق عمل بده,جهان بینی توحیدی,5,73,1
1394/10/04,بهترین اسم بر روی این کتاب گذاشته شده و به نظرم حق مطلب اینه که یکبار هم که شده در طول زندگی این کتاب را مطالعه کنید.,حکمتها و اندرزها,5,74,0
1394/01/21,شهید مطهری (خدا رحمتش کنه) همه کتاب هاش علاوه بر اینکه عالیه، بعد گذشت 30 سال هنوز تازه است و دِمُده نشده,حکمتها و اندرزها,5,74,0
1398/09/10,خیلی خوب بود😍خوشحالم ک خوندمش زبونشم خیلی روون بود و ادم راحت متوجه میشد روح شهید مطهری شاد😊,حماسه حسینی (جلد۱),5,75,7
1398/06/22,"مطالعه حماسه حسینی در دوجلد_جلد اول سخنرانی ها و جلد دوم مجموعه مقالات و یادداشت ها _ فونداسیون و بنیاد فکری مخاطب رو درباره وقایع عاشورا و قیام حماسی حضرت اباعبدالله علیه السلام تغییر میده...
مطالب این کتاب دیدگاه جدیدی رو نسبت به دلایل و حوادث کربلای سال ۶۱ هجری پیش پای خواننده باز میکنه...و کمک‌شایانیِ برای درک شرایط اون زمان و شرایط حال ...
(جلد اول از اونجایی که سخنرانی های استاد در چند جلسه ی مختلف رو شامل میشه مطالب تکراری هم داره که کمی خسته کننده ست)
کتاب تحریفات عاشورا _خلاصه ی دو جلد حماسه ی حسینی_ خیلی شسته رُفته ترِ که از انسجام مطالب بیشتری برخورداره...",حماسه حسینی (جلد۱),5,75,17
1398/06/20,واقعا خیلی زشته که تو مملکت جمهوری اسلامی یه عده ای بیان و بابت تایپ سخنرانی های یک اندیشمند انقلابی که سالهاست جانش را در راه انقلاب داده دکان باز کنند و کاسبی کنند. کتابهای استاد باید رایگان در اختیار فرزندان انقلاب باشد، این چه رسمیه دیگه,حماسه حسینی (جلد۱),5,75,3
1398/06/20,"حماسه ی حسینی تمام شد و حال نوبت به حماسه زینبی رسیده است.
خدا رو شکر می کنم که مجال یافتم این کتاب ارزشمند رو تو این دهه ی ارزشمند بخونم.
با این کتاب قرار هست دست از سر صفحه ی تاریک عاشورا، مصیبت و مظلومیت امام برداریم و به سراغ صفحه پر حماسه ی ماجرا بریم.
ما متاسفانه بیشتر از شعور حسینی به دنبال شور حسینی بودیم بیشتر به دنبال دسته و سینه زنی و حتی قمه زنی و...بودیم اما این کتاب قرار هست ما رو با شعور حسینی آشنا کنه اینکه چرا امام قیام کرد؟ چرا با یزید بیعت نکرد؟
سخنان استاد حلقه ی مفقوده ی حماسه ی حسین است مطالبی که خیلی کم بهش پرداخته شده، و این مطالب به قدری شیوا و قابل فهم و جذاب نوشته شده که نمیشه از خوندنش دل کند.
جلد اول حماسه ی حسینی بر اساس سخنرانی های ضبط شده ی استاد در حسینیه ی ارشاد با همین نام نوشته شده.
متاسفانه بعضی قسمت های کتاب به خاطر مشکلات ضبط صدا ناقص بود و صد حیف به خاطر این نقص.
بعضی از احادیث و آیات توسط خود استاد ضمنا ترجمه شدند اما بعضی نه ای کاش علاوه بر منبع، معنی این آیات احادیث هم در پانوشت بود.
به جرئت میتونم بگم خوندن این کتاب برای هر کسی که به نوعی به دم و دستگاه امام حسین ع مربوطه واجب هست خواه روضه خوان و شاعر و مداح و واعظ باشه، خواه مستمع و پامنبری و عاشق امام حسین.
پ ن:خدایا توفیق بده سال بعد محرم زنده باشیم تا باز هم برای حسین اشک بریزیم.",حماسه حسینی (جلد۱),5,75,9
